x,y,theta,theta_degree,v,omega
1.5137001276016235,-0.08763560652732849,1.1038122511625548,63.24378336644879,0.5,0.5
1.5137001276016235,-0.08763560652732849,1.1038122511625548,63.24378336644879,0.5,0.5
1.5166858434677124,-0.0816577598452568,1.1113327022067037,63.67467347131327,0.5,0.5
1.519584059715271,-0.07574956119060516,1.1181454328543234,64.06501418438131,0.49999999999999994,0.5
1.522897481918335,-0.06886118650436401,1.1267693323264696,64.55912722708038,0.5,0.5
1.5256567001342773,-0.06299847364425659,1.1350693929928812,65.03468567296831,0.5,0.5
1.5297271013259888,-0.0541168637573719,1.1470551173552674,65.72141709334016,0.5,0.5
1.5297271013259888,-0.0541168637573719,1.1470551173552674,65.72141709334016,0.5,0.5
1.5323777198791504,-0.04817657545208931,1.1551298278134026,66.18406392338146,0.5,0.5
1.536797285079956,-0.037926796823740005,1.172264986069484,67.16583617274368,0.5,0.5
1.536797285079956,-0.037926796823740005,1.172264986069484,67.16583617274368,0.5,0.5
1.539281964302063,-0.031942594796419144,1.1822304951243199,67.73681778228517,0.5,0.5
1.5445743799209595,-0.018739303573966026,1.196257156021369,68.54048625234728,0.5,0.5
1.5445743799209595,-0.018739303573966026,1.196257156021369,68.54048625234728,0.49999999999999994,0.5
1.5469340085983276,-0.012677537277340889,1.202890626906761,68.92055613760314,0.5,0.5
1.5491111278533936,-0.006979411002248526,1.2087824638510312,69.25813352808909,0.49999999999999994,0.5
1.5514079332351685,-0.0008394812466576695,1.2168815611862782,69.72217762326439,0.5,0.5
1.5535237789154053,0.004962558392435312,1.2253296506823883,70.2062174963403,0.5,0.5
1.5568599700927734,0.014440890401601791,1.2393794003839618,71.01120885745566,0.5,0.5
1.5568599700927734,0.014440890401601791,1.2393794003839618,71.01120885745566,0.5,0.5
1.5616155862808228,0.028729982674121857,1.259779029669927,72.18002151917293,0.5,0.5
1.5616155862808228,0.028729982674121857,1.259779029669927,72.18002151917293,0.5,0.5
1.5635701417922974,0.034907691180706024,1.2689642248636461,72.70629443777689,0.5,0.5
1.565991997718811,0.04279555752873421,1.2768380319714174,73.15743035375229,0.49999999999999994,0.5
1.5678274631500244,0.04895689710974693,1.2857036468729515,73.66539267039848,0.5,0.5
1.569521188735962,0.05479056388139725,1.2907552859551799,73.95483026943351,0.5,0.5
1.5714133977890015,0.06151515245437622,1.302237550758248,74.61271558190093,0.5,0.5
1.573116660118103,0.0678192675113678,1.3115887036269913,75.14849717486157,0.5,0.5
1.573116660118103,0.0678192675113678,1.3115887036269913,75.14849717486157,0.49999999999999994,0.5
1.5759342908859253,0.07880280911922455,1.3277705407434761,76.07564814640429,0.5,0.5
1.5774896144866943,0.08517109602689743,1.3347403921500742,76.47499121583569,0.5,0.5
1.5789841413497925,0.09150193631649017,1.3432066869981827,76.96007417874566,0.49999999999999994,0.5
1.580451488494873,0.0979689508676529,1.3521363116564342,77.47170398429942,0.5,0.5
1.5818519592285156,0.10439897328615189,1.3605410456201095,77.95325976834827,0.5,0.5
1.5834466218948364,0.11200396716594696,1.36766885969849,78.3616534321934,0.5,0.5
1.584748387336731,0.118454709649086,1.375670876529636,78.82013522421072,0.5,0.5
1.584748387336731,0.118454709649086,1.375670876529636,78.82013522421072,0.5,0.5
1.5871371030807495,0.1309855729341507,1.3899590369510768,79.63878651336515,0.5,0.5
1.5871371030807495,0.1309855729341507,1.3899590369510768,79.63878651336515,0.5,0.5
1.589474081993103,0.1442721039056778,1.404639649800823,80.47992367032111,0.5,0.5
1.589474081993103,0.1442721039056778,1.404639649800823,80.47992367032111,0.5,0.5
1.590537667274475,0.15076635777950287,1.4122796499538732,80.9176634345702,0.5,0.5
1.5917607545852661,0.15859362483024597,1.4193036017183445,81.32010622617787,0.5,0.5
1.5927083492279053,0.16497790813446045,1.4275755384912483,81.79405329166433,0.5,0.5
1.5935486555099487,0.17096851766109467,1.4352869813143139,82.23588641938244,0.5,0.5
1.5943759679794312,0.177267387509346,1.4450993813589945,82.79809552883661,0.5,0.5
1.5951868295669556,0.18390002846717834,1.4531817433173715,83.26118075754871,0.49999999999999994,0.5
1.5959892272949219,0.19099240005016327,1.4631149973473063,83.83031429029529,0.5,0.5
1.5966657400131226,0.1975383162498474,1.4725258884872972,84.36951863407383,0.5,0.5
1.5974432229995728,0.20585457980632782,1.4826339967545041,84.94867057664608,0.5,0.5
1.5974432229995728,0.20585457980632782,1.4900049769531625,85.37099663290371,0.5,0.5
1.5980027914047241,0.21246233582496643,1.4900049769531625,85.37099663290371,0.49999999999999994,0.5
1.5989490747451782,0.22556431591510773,1.508458125262165,86.42828414973852,0.5,0.5
1.5989490747451782,0.22556431591510773,1.508458125262165,86.42828414973852,0.5,0.5
1.5993363857269287,0.23218439519405365,1.5162525563837064,86.87487215670826,0.5,0.5
1.5997157096862793,0.239894837141037,1.527033783813249,87.49259098639173,0.5,0.5
1.599976658821106,0.24652110040187836,1.5358462130357375,87.99750598809808,0.5,0.5
1.600258231163025,0.25704658031463623,1.5522565898485587,88.93775131969208,0.5,0.5
1.600258231163025,0.25704658031463623,1.5522565898485587,88.93775131969208,0.5,0.5
1.60035240650177,0.2636013627052307,1.5606055117311188,89.4161093070472,0.5,0.5
1.6003994941711426,0.2702072858810425,1.5667393525675466,89.7675524991795,0.5,0.5
1.6004029512405396,0.2767627537250519,1.5737850452180313,90.17124095179861,0.5,0.5
1.6003559827804565,0.2831915020942688,1.5824186384630625,90.66590940677156,0.5,0.5
1.6002532243728638,0.2898727357387543,1.5899365143068038,91.0966519635213,0.5,0.5
1.600106120109558,0.2963505983352661,1.5970563383691578,91.50458783316986,0.49999999999999994,0.5
1.5998526811599731,0.3043447732925415,1.6079208127050337,92.12707635924374,0.5,0.5
1.5995895862579346,0.3108443021774292,1.6145887997854944,92.50912387680191,0.5,0.5
1.5992497205734253,0.3179991543292999,1.6219335282094027,92.92994581716162,0.49999999999999994,0.5
1.598897933959961,0.32441842555999756,1.629136090713155,93.34262225030581,0.5,0.5
1.598897933959961,0.32441842555999756,1.629136090713155,93.34262225030581,0.5,0.5
1.5980536937713623,0.3375020921230316,1.6419839792636373,94.0787520399029,0.5,0.5
1.5980536937713623,0.3375020921230316,1.6419839792636373,94.0787520399029,0.49999999999999994,0.5
1.5968732833862305,0.35256627202033997,1.6586017499541756,95.03088016538695,0.49999999999999994,0.5
1.5968732833862305,0.35256627202033997,1.6586017499541756,95.03088016538695,0.5,0.5
1.5962737798690796,0.3590942621231079,1.6661591884757745,95.46388949660415,0.5,0.5
1.5956116914749146,0.36571797728538513,1.6746895933635604,95.95264569421205,0.5,0.5
1.5949015617370605,0.37231123447418213,1.6814756465538911,96.34145790156929,0.5,0.5
1.5941448211669922,0.3788738548755646,1.6897113867302964,96.81333105484364,0.5,0.5
1.5931978225708008,0.38653531670570374,1.6978542993740828,97.27988558227632,0.5,0.5
1.5923389196395874,0.39303427934646606,1.706522466620984,97.77653498163728,0.49999999999999994,0.5
1.5911558866500854,0.40140485763549805,1.7158839264455867,98.31290711966831,0.5,0.5
1.5911558866500854,0.40140485763549805,1.7158839264455867,98.31290711966831,0.5,0.5
1.5901994705200195,0.40776222944259644,1.724337523321897,98.79726254238585,0.5,0.5
1.5885450839996338,0.41798123717308044,1.738255064021958,99.5946788857009,0.5,0.5
1.5874979496002197,0.4240162670612335,1.7469324735183889,100.09185782695313,0.5,0.5
1.5874979496002197,0.4240162670612335,1.7469324735183889,100.09185782695313,0.49999999999999994,0.5
1.585017204284668,0.43725091218948364,1.7662585372412254,101.19915971287256,0.5,0.5
1.585017204284668,0.43725091218948364,1.7662585372412254,101.19915971287256,0.5,0.5
1.582112193107605,0.4512789845466614,1.7830333582500388,102.16028615876495,0.5,0.5
1.582112193107605,0.4512789845466614,1.7830333582500388,102.16028615876495,0.5,0.5
1.5808273553848267,0.45716431736946106,1.7884476705898438,102.47050340480138,0.5,0.5
1.5793588161468506,0.463657021522522,1.798025122849831,103.01925099778667,0.5,0.5
1.5775834321975708,0.47114384174346924,1.8092505697721728,103.66242172958498,0.5,0.5
1.5760914087295532,0.4771888554096222,1.816301792681088,104.06642704267178,0.5,0.5
1.573982834815979,0.4854276776313782,1.8264057811330958,104.64534293722075,0.5,0.5
1.5724248886108398,0.4912990629673004,1.8339137406546329,105.07551733055988,0.49999999999999994,0.5
1.5724248886108398,0.4912990629673004,1.8339137406546329,105.07551733055988,0.49999999999999994,0.5
1.568743348121643,0.5045666694641113,1.848408899953329,105.90602878174498,0.5,0.5
1.568743348121643,0.5045666694641113,1.848408899953329,105.90602878174498,0.5,0.5
1.564752221107483,0.5181934833526611,1.8623554148244552,106.70510522277695,0.5,0.5
1.564752221107483,0.5181934833526611,1.8623554148244552,106.70510522277695,0.5,0.5
1.5628726482391357,0.5243679285049438,1.870243252520125,107.15704503222302,0.5,0.5
1.561047911643982,0.5302150249481201,1.8763339715823026,107.50601752868569,0.5,0.5
1.5590405464172363,0.5364821553230286,1.8852164275095344,108.01494476502702,0.49999999999999994,0.5
1.5571165084838867,0.5422973036766052,1.8954438914113185,108.60093528172166,0.5,0.5
1.5541205406188965,0.5510096549987793,1.9085650337637314,109.35272136090528,0.49999999999999994,0.5
1.551901936531067,0.5572320818901062,1.918022819644965,109.89461257543837,0.5,0.5
1.549827218055725,0.5629144310951233,1.9237179071435109,110.22091705306278,0.5,0.5
1.5472489595413208,0.5698138475418091,1.933120921182636,110.7596700722069,0.5,0.5
1.5448668003082275,0.5760297179222107,1.940416539505216,111.17767821102905,0.5,0.5
1.5421710014343262,0.5828840732574463,1.9505922769531565,111.76070502022927,0.5,0.5
1.5421710014343262,0.5828840732574463,1.9505922769531565,111.76070502022927,0.5,0.5
1.5397135019302368,0.5889614820480347,1.9595137184220632,112.27186596357062,0.5,0.5
1.5343995094299316,0.6016361713409424,1.976114959041927,113.22304698576995,0.5,0.5
1.5343995094299316,0.6016361713409424,1.976114959041927,113.22304698576995,0.5,0.5
1.531771183013916,0.6076968908309937,1.983839041716888,113.66560432365534,0.5,0.5
1.5286825895309448,0.6146612763404846,1.9926006996355765,114.16761034393357,0.5,0.5
1.5260063409805298,0.6205623149871826,2.0005450063754746,114.62278559128707,0.5,0.5
1.5234652757644653,0.6260519623756409,2.008075429468806,115.05424705248281,0.5,0.5
1.5206310749053955,0.6320192217826843,2.020343751887867,115.75717014880072,0.5,0.5
1.5177079439163208,0.6379997730255127,2.030508745768098,116.33958139691428,0.5,0.5
1.5144309997558594,0.644539475440979,2.0401156394733215,116.89001586045438,0.5,0.5
1.5114411115646362,0.6503733992576599,2.0486922236670115,117.38141793739143,0.49999999999999994,0.5
1.507858157157898,0.6572113633155823,2.058182913759918,117.92519442438159,0.5,0.5
1.5047913789749146,0.662947952747345,2.0652861823967803,118.33218173802145,0.49999999999999994,0.5
1.5047913789749146,0.662947952747345,2.0652861823967803,118.33218173802145,0.5,0.5
1.4983633756637573,0.6746933460235596,2.077932103432593,119.0567396414292,0.5,0.5
1.4983633756637573,0.6746933460235596,2.077932103432593,119.0567396414292,0.5,0.5
1.4951363801956177,0.680457592010498,2.0843774631442624,119.42603155035154,0.5,0.5
1.4915016889572144,0.6868345737457275,2.0933215158033263,119.93848801945866,0.5,0.5
1.4881418943405151,0.6926104426383972,2.1019835682086114,120.43478706420264,0.5,0.5
1.4828636646270752,0.7014569044113159,2.1155216726547583,121.21046331157414,0.5,0.5
1.4828636646270752,0.7014569044113159,2.1155216726547583,121.21046331157414,0.5,0.5
1.4836176633834839,0.7003458738327026,2.131841494934654,122.14552025061573,0.5,0.5
1.4836176633834839,0.7003458738327026,2.131841494934654,122.14552025061573,0.5,0.5
1.4801360368728638,0.705840528011322,2.1393430842651275,122.57532965889224,0.5,0.5
1.4768744707107544,0.7109050750732422,2.146555247017995,122.98855614579301,0.5,0.5
1.472874402999878,0.7169989943504333,2.156756717608285,123.57305735544345,0.5,0.5
1.4691826105117798,0.7225077748298645,2.165664036201149,124.08340911759295,0.5,0.5
1.4652535915374756,0.7282532453536987,2.175548852657944,124.64976738182877,0.5,0.5
1.4614453315734863,0.7337129712104797,2.184168183869221,125.14361868246033,0.49999999999999994,0.5
1.4573960304260254,0.7394053936004639,2.1940472673341813,125.70964847046004,0.5,0.5
1.4535362720489502,0.7447353601455688,2.2010748930997273,126.11230176682322,0.49999999999999994,0.5
1.4535362720489502,0.7447353601455688,2.2010748930997273,126.11230176682322,0.5,0.5
1.4454010725021362,0.7556867003440857,2.21822770638394,127.09508557478453,0.5,0.5
1.4454010725021362,0.7556867003440857,2.21822770638394,127.09508557478453,0.5,0.5
1.4414868354797363,0.7608185410499573,2.226567592663361,127.57292586021441,0.5,0.5
1.4373629093170166,0.766140341758728,2.2335513669743374,127.97306665330525,0.5,0.5
1.4330259561538696,0.7716490030288696,2.2419388886778164,128.453636247489,0.49999999999999994,0.5
1.4288012981414795,0.776923656463623,2.250273043279902,128.93114813199801,0.5,0.5
1.4233767986297607,0.783571720123291,2.260113044169821,129.49493865339537,0.5,0.5
1.419188380241394,0.7886146306991577,2.2676842974612716,129.92873951262,0.5,0.5
1.4152864217758179,0.7932372093200684,2.276041330960453,130.40756226137256,0.5,0.5
1.4110466241836548,0.7981705069541931,2.2854173754376648,130.94477003844372,0.5,0.5
1.4071160554885864,0.8026684522628784,2.292527279289853,131.3521375219179,0.49999999999999994,0.5
1.4071160554885864,0.8026684522628784,2.292527279289853,131.3521375219179,0.5,0.5
1.4003745317459106,0.8102217316627502,2.306416329103975,132.1479214577141,0.5,0.5
1.3960236310958862,0.8149889707565308,2.3147094527859817,132.62308244367304,0.5,0.5
1.3910495042800903,0.8203521966934204,2.322439490092159,133.06598095679567,0.5,0.5
1.3866419792175293,0.8250324130058289,2.3299730214263303,133.49762050707326,0.5,0.5
1.3821827173233032,0.8296985030174255,2.3370776889034897,133.90468796835833,0.5,0.5
1.3770675659179688,0.834962785243988,2.3465641202740026,134.44822044852924,0.5,0.5
1.3770675659179688,0.834962785243988,2.3465641202740026,134.44822044852924,0.5,0.5
1.3660557270050049,0.8460002541542053,2.36317952997309,135.4002132991677,0.49999999999999994,0.5
1.3660557270050049,0.8460002541542053,2.36317952997309,135.4002132991677,0.5,0.5
1.361372709274292,0.8505875468254089,2.369863095010812,135.78315336793037,0.5,0.5
1.3568743467330933,0.8549290895462036,2.378001503842453,136.24944984593537,0.5,0.5
1.3513606786727905,0.8601498603820801,2.38893347213124,136.87580549065373,0.5,0.5
1.3464411497116089,0.8647091388702393,2.3994193739160155,137.47660340731005,0.5,0.5
1.3414419889450073,0.8692564368247986,2.4075763799015486,137.94396542374406,0.5,0.5
1.336289644241333,0.8738607168197632,2.4170344172986344,138.48587104907398,0.5,0.5
1.3314595222473145,0.8781034350395203,2.424660279151862,138.92280074841372,0.5,0.5
1.3254776000976562,0.8832588791847229,2.4358666579055726,139.5648789546264,0.49999999999999994,0.5
1.320605754852295,0.8873756527900696,2.444133830259455,140.0385530390111,0.49999999999999994,0.5
1.320605754852295,0.8873756527900696,2.444133830259455,140.0385530390111,0.49999999999999994,0.5
1.3104088306427002,0.8957769870758057,2.460978094859919,141.0036583096193,0.49999999999999994,0.5
1.3104088306427002,0.8957769870758057,2.460978094859919,141.0036583096193,0.5,0.5
1.3053171634674072,0.8998658061027527,2.469012567066202,141.4639996576545,0.5,0.5
1.294874906539917,0.9080424308776855,2.486477209222738,142.46464994393025,0.5,0.5
1.294874906539917,0.9080424308776855,2.486477209222738,142.46464994393025,0.5,0.5
1.289660930633545,0.9120158553123474,2.4943462039261997,142.91551012944942,0.49999999999999994,0.5
1.283238172531128,0.9168246388435364,2.5034933464379763,143.43960278997892,0.5,0.5
1.2782875299453735,0.9204742312431335,2.509174867818193,143.76512998627868,0.5,0.5
1.272942304611206,0.9243561029434204,2.5177896574069747,144.2587210711091,0.5,0.5
1.266534447669983,0.9289278984069824,2.5259862549074454,144.72835151425355,0.5,0.5
1.2615242004394531,0.9324514865875244,2.53134973821042,145.03565647100288,0.49999999999999994,0.5
1.2615242004394531,0.9324514865875244,2.53134973821042,145.03565647100288,0.5,0.5
1.2505651712417603,0.9399660229682922,2.5496068334582636,146.08171097487266,0.49999999999999994,0.5
1.24557626247406,0.9432967901229858,2.5562434865446972,146.4619631868178,0.49999999999999994,0.5
1.24557626247406,0.9432967901229858,2.5562434865446972,146.4619631868178,0.49999999999999994,0.5
1.2373976707458496,0.9486410617828369,2.5693543818479574,147.2131621533325,0.49999999999999994,0.5
1.2323213815689087,0.951884388923645,2.5767374567500774,147.63618118505292,0.5,0.5
1.2262153625488281,0.9557251930236816,2.583483068242634,148.02267625381137,0.5,0.5
1.2212072610855103,0.9588394165039062,2.587056190486827,148.22740107808792,0.5,0.5
1.2131730318069458,0.9637490510940552,2.5990637180906573,148.91538173217424,0.5,0.5
1.2131730318069458,0.9637490510940552,2.5990637180906573,148.91538173217424,0.5,0.5
1.2010087966918945,0.9709250926971436,2.617813376200465,149.98965800917946,0.5,0.5
1.2010087966918945,0.9709250926971436,2.617813376200465,149.98965800917946,0.5,0.5
1.1957582235336304,0.9739292860031128,2.625977815656444,150.45744593209716,0.5,0.5
1.186851143836975,0.9788999557495117,2.639187635341918,151.21431284820363,0.5,0.5
1.1814944744110107,0.9818180203437805,2.646381197180923,151.626473581245,0.5,0.5
1.1746851205825806,0.9854550361633301,2.6556533001350218,152.15772594772565,0.5,0.5
1.1746851205825806,0.9854550361633301,2.6556533001350218,152.15772594772565,0.5,0.5
1.169283390045166,0.9882887005805969,2.6613009582429736,152.48131292144413,0.5,0.5
1.1594126224517822,0.9933354258537292,2.6766272197233114,153.3594430199814,0.5,0.5
1.153836727142334,0.9961063861846924,2.684130502703928,153.78934946726307,0.5,0.5
1.153836727142334,0.9961063861846924,2.684130502703928,153.78934946726307,0.5,0.5
1.1412850618362427,1.0021264553070068,2.704459978096728,154.95414260698558,0.5,0.5
1.135403037071228,1.004844307899475,2.71304543869717,155.44605326456676,0.5,0.5
1.135403037071228,1.004844307899475,2.71304543869717,155.44605326456676,0.49999999999999994,0.5
1.1271108388900757,1.0085598230361938,2.727646632633795,156.28264005298738,0.5,0.5
1.121096134185791,1.0111669301986694,2.737517180685841,156.8481807978507,0.5,0.5
1.1138666868209839,1.0142165422439575,2.747308083754719,157.40915822131907,0.5,0.5
1.107803463935852,1.0167088508605957,2.7558620673303422,157.89926537822652,0.5,0.5
1.107803463935852,1.0167088508605957,2.7639113083432476,158.3604529165496,0.49999999999999994,0.5
1.0954976081848145,1.0215868949890137,2.7730577473725297,158.8845052705012,0.5,0.5
1.0897752046585083,1.0237712860107422,2.780819474979739,159.32921950412447,0.5,0.5
1.0811634063720703,1.0269731283187866,2.7904575567175844,159.88144091030512,0.5,0.5
1.0811634063720703,1.0269731283187866,2.7904575567175844,159.88144091030512,0.5,0.5
1.0751912593841553,1.029139518737793,2.796761818884485,160.24264852541253,0.49999999999999994,0.5
1.0627329349517822,1.0335384607315063,2.8073847731094017,160.85129896846092,0.5,0.5
1.0627329349517822,1.0335384607315063,2.8073847731094017,160.85129896846092,0.5,0.5
1.0565083026885986,1.035673975944519,2.8148132093442575,161.27691701310022,0.5,0.5
1.0502427816390991,1.037767767906189,2.8233345197319806,161.76515213423772,0.49999999999999994,0.5
1.0423915386199951,1.0403058528900146,2.8345025191999236,162.4050313693552,0.5,0.5
1.0361340045928955,1.0422595739364624,2.843421751280209,162.91606572405325,0.5,0.5
1.0361340045928955,1.0422595739364624,2.843421751280209,162.91606572405325,0.5,0.5
1.023667573928833,1.045979619026184,2.8595300214658272,163.8390016209456,0.5,0.5
1.023667573928833,1.045979619026184,2.8595300214658272,163.8390016209456,0.5,0.5
1.0090937614440918,1.050065279006958,2.876836373481377,164.83058255020433,0.5,0.5
1.0090937614440918,1.050065279006958,2.876836373481377,164.83058255020433,0.5,0.5
1.0027352571487427,1.0517609119415283,2.885126171561511,165.30555299321165,0.5,0.5
0.9963862895965576,1.0533933639526367,2.8947099004480648,165.8546602104088,0.5,0.5
0.9893333911895752,1.055132508277893,2.9049652231568452,166.4422469191666,0.5,0.5
0.9833248853683472,1.0565601587295532,2.911654535727886,166.82551629733103,0.5,0.5
0.9768611192703247,1.0580418109893799,2.9208753809313053,167.3538318110304,0.5,0.5
0.9700131416320801,1.0595452785491943,2.9300819152691915,167.88132737253355,0.5,0.5
0.9639692902565002,1.0608149766921997,2.9389494221213184,168.38939808996378,0.5,0.5
0.9540672302246094,1.0627994537353516,2.9486520904711253,168.94532003642286,0.49999999999999994,0.5
0.9540672302246094,1.0627994537353516,2.9486520904711253,168.94532003642286,0.49999999999999994,0.5
0.9475785493850708,1.0640392303466797,2.956949296075689,169.42071489931666,0.5,0.5
0.9414533376693726,1.065157175064087,2.9651647300964377,169.89142459557374,0.5,0.5
0.9348952770233154,1.0662990808486938,2.9732411476135283,170.35416923288858,0.5,0.5
0.9287772178649902,1.0673106908798218,2.9822021075874634,170.86759441978072,0.5,0.5
0.9187199473381042,1.0688532590866089,2.996597362921285,171.69238179542188,0.5,0.5
0.9123548269271851,1.0697565078735352,3.0046523224609905,172.15389698119563,0.49999999999999994,0.5
0.9123548269271851,1.0697565078735352,3.0046523224609905,172.15389698119563,0.5,0.5
0.8993287682533264,1.0714538097381592,3.017720049754921,172.90262260296575,0.49999999999999994,0.5
0.8993287682533264,1.0714538097381592,3.017720049754921,172.90262260296575,0.5,0.5
0.8848730325698853,1.0731384754180908,3.0320590119569015,173.72418461973686,0.5,0.5
0.8848730325698853,1.0731384754180908,3.0320590119569015,173.72418461973686,0.5,0.5
0.8784551024436951,1.073822021484375,3.038911409136288,174.11679805766306,0.5,0.5
0.8722338676452637,1.0744391679763794,3.046525306042984,174.55304221606445,0.5,0.5
0.8646708726882935,1.07511568069458,3.058229034352267,175.22361645275416,0.5,0.5
0.8581110239028931,1.075640320777893,3.065339633791423,175.6310237904259,0.5,0.5
0.8483651280403137,1.0763250589370728,3.077558824012972,176.33113181918816,0.5,0.5
0.8483651280403137,1.0763250589370728,3.077558824012972,176.33113181918816,0.5,0.5
0.8417713046073914,1.0767277479171753,3.0836504143046377,176.68015423342348,0.49999999999999994,0.5
0.8351747989654541,1.0770831108093262,3.091911141008888,177.15345900928804,0.5,0.5
0.8289046287536621,1.0773769617080688,3.097622934696206,177.4807206810208,0.49999999999999994,0.5
0.8222783803939819,1.0776376724243164,3.1069105312732,178.01286076670274,0.49999999999999994,0.5
0.81491619348526,1.0778554677963257,3.11713463471944,178.59865874347744,0.49999999999999994,0.5
0.8083367943763733,1.0779907703399658,3.1249099411483896,179.0441509862772,0.5,0.5
0.7986685633659363,1.0780843496322632,3.138928476967777,179.84735392368106,0.5,0.5
0.7925686836242676,1.0780737400054932,-3.1354537008268992,-179.648263916056,0.5,0.5
0.7925686836242676,1.0780737400054932,-3.1354537008268992,-179.648263916056,0.5,0.5
0.778700053691864,1.0778709650039673,-3.1176719663031625,-178.62944557542383,0.49999999999999994,0.5
0.778700053691864,1.0778709650039673,-3.1176719663031625,-178.62944557542383,0.5,0.5
0.7721470594406128,1.0776898860931396,-3.1102774136504228,-178.20576891703456,0.49999999999999994,0.5
0.763319730758667,1.0773624181747437,-3.098745106661382,-177.5450163985133,0.5,0.5
0.7572264075279236,1.0770803689956665,-3.0919172739059873,-177.153810398408,0.5,0.5
0.7494679689407349,1.0766499042510986,-3.080415010702453,-176.49477926199688,0.5,0.5
0.7434057593345642,1.0762627124786377,-3.0751852978147793,-176.195138785468,0.49999999999999994,0.5
0.7434057593345642,1.0762627124786377,-3.0751852978147793,-176.195138785468,0.49999999999999994,0.5
0.7301287055015564,1.0752804279327393,-3.060472253729115,-175.35214345556952,0.49999999999999994,0.5
0.7301287055015564,1.0752804279327393,-3.060472253729115,-175.35214345556952,0.5,0.5
0.7136174440383911,1.0737911462783813,-3.041001317099685,-174.23654096353647,0.49999999999999994,0.5
0.7136174440383911,1.0737911462783813,-3.041001317099685,-174.23654096353647,0.49999999999999994,0.5
0.7076260447502136,1.073166012763977,-3.0342512094145393,-173.84978828191882,0.5,0.5
0.7011363506317139,1.072440266609192,-3.0261907586487835,-173.38795847206802,0.49999999999999994,0.5
0.6936473250389099,1.0715429782867432,-3.018501997502239,-172.94742490868686,0.5,0.5
0.6877464652061462,1.0707956552505493,-3.0127258327988335,-172.61647504940927,0.5,0.5
0.6795946955680847,1.0696932077407837,-3.001610994981791,-171.97964175252037,0.49999999999999994,0.5
0.6795946955680847,1.0696932077407837,-3.001610994981791,-171.97964175252037,0.5,0.5
0.6653257012367249,1.0675641298294067,-2.9840049721963418,-170.97089095290295,0.49999999999999994,0.5
0.6653257012367249,1.0675641298294067,-2.9840049721963418,-170.97089095290295,0.5,0.5
0.6592546105384827,1.066578984260559,-2.9774496542495106,-170.59529890118316,0.5,0.5
0.649028480052948,1.064813494682312,-2.9638178331448324,-169.81425308480772,0.5,0.5
0.6433019638061523,1.0637664794921875,-2.957710745025007,-169.46434271042725,0.5,0.5
0.6433019638061523,1.0637664794921875,-2.957710745025007,-169.46434271042725,0.49999999999999994,0.5
0.633471667766571,1.0618103742599487,-2.93263411318965,-168.02755754185787,0.49999999999999994,0.5
0.627508282661438,1.0605272054672241,-2.926673893664811,-167.68606211811317,0.5,0.5
0.6179077625274658,1.0583428144454956,-2.9090752683632677,-166.67773516310257,0.5,0.5
0.611977219581604,1.0569154024124146,-2.9017338848405165,-166.25710487146205,0.5,0.5
0.611977219581604,1.0569154024124146,-2.9017338848405165,-166.25710487146205,0.5,0.5
0.5984334349632263,1.0534855127334595,-2.8863263070483867,-165.37431569145352,0.5,0.5
0.5924387574195862,1.051898717880249,-2.8793118106908784,-164.9724146547584,0.5,0.5
0.5924387574195862,1.051898717880249,-2.8793118106908784,-164.9724146547584,0.5,0.5
0.5783014297485352,1.047944188117981,-2.8582768226198847,-163.7671986161824,0.5,0.5
0.5783014297485352,1.047944188117981,-2.8582768226198847,-163.7671986161824,0.5,0.5
0.5726200938224792,1.0462706089019775,-2.851954934469959,-163.4049811066379,0.5,0.5
0.5663722157478333,1.044371485710144,-2.8410425276541007,-162.77974625175943,0.5,0.5
0.5593951940536499,1.0421744585037231,-2.8320007376988774,-162.26168984808137,0.5,0.5
0.5536879897117615,1.0403274297714233,-2.825194848814483,-161.87174113917055,0.5,0.5
0.5440908074378967,1.0371031761169434,-2.8097777362460876,-160.98840565672342,0.5,0.5
0.5440908074378967,1.0371031761169434,-2.8097777362460876,-160.98840565672342,0.5,0.5
0.5383304357528687,1.035096526145935,-2.802978999829827,-160.59886675404977,0.5,0.5
0.5285392999649048,1.0315823554992676,-2.7910161067129162,-159.9134434676847,0.5,0.5
0.5229125618934631,1.0295029878616333,-2.7842109167242466,-159.52353480254925,0.5,0.5
0.5155486464500427,1.0267218351364136,-2.7767441229692156,-159.09571903389133,0.5,0.5
0.5099502205848694,1.0245674848556519,-2.77172803501391,-158.8083183643859,0.5,0.5
0.5029971599578857,1.0218461751937866,-2.765336533802012,-158.4421123201914,0.5,0.5
0.5029971599578857,1.0218461751937866,-2.765336533802012,-158.4421123201914,0.5,0.5
0.49737825989723206,1.019605278968811,-2.758887767563212,-158.07262523164172,0.5,0.5
0.4870226979255676,1.0153722763061523,-2.748206159563676,-157.46061417485512,0.5,0.5
0.48137354850769043,1.0130047798156738,-2.7412695905257194,-157.0631780446791,0.5,0.5
0.48137354850769043,1.0130047798156738,-2.7412695905257194,-157.0631780446791,0.5,0.5
0.47180232405662537,1.0088653564453125,-2.7255206196271566,-156.16082848051707,0.5,0.5
0.46620872616767883,1.0063694715499878,-2.718277930734092,-155.7458529746182,0.5,0.5
0.4593254327774048,1.0032241344451904,-2.707667824964085,-155.1379386938094,0.5,0.5
0.4538891911506653,1.0006881952285767,-2.7025551630139644,-154.84500474199035,0.5,0.5
