time,x,y,theta,theta_degree,v,omega
67.134,0.4733199497881421,0.7971292861735403,-2.2697380235314917,-130.0464093487196,0.060703654801756185,0.06569827331121905
67.167,0.4720487878894576,0.7956129326856598,-2.2675268372074435,-129.9197177046346,0.060852009678065935,0.06436940378594841
67.2,0.47077741799457784,0.7940895858196059,-2.2653614209789885,-129.795648493855,0.06100015579191652,0.06313854979140437
67.234,0.469467428305201,0.7925130176778161,-2.2631753704428736,-129.67039702433328,0.061152570390928876,0.06193097324127834
67.267,0.46819585700812255,0.7909760379339055,-2.2610940902455994,-129.55114845304533,0.06130028555479825,0.06077564238149452
67.3,0.4669240076842217,0.7894322654689124,-2.2590524389029363,-129.4341704478735,0.06144778499454927,0.0597047420557086
67.334,0.4656134564553636,0.7878348569273586,-2.256987919671286,-129.31588220917635,0.061599526090975194,0.05865075686967514
67.367,0.46434130315924427,0.7862778767648635,-2.2550189664710625,-129.2030695007448,0.061746580588624735,0.05764173073494979
67.4,0.4630688594286724,0.7847143339262248,-2.2530840814774717,-129.09220875676883,0.0618934125395609,0.056699865949549205
67.434,0.4617576782687277,0.7830967782607557,-2.2511242223741825,-128.97991710171007,0.06204445883186852,0.05576926380795061
67.467,0.46048490809026027,0.7815204545459332,-2.2492520624491363,-128.87265023943138,0.06219083212653191,0.05487133563817363
67.5,0.45921180181135973,0.7799377204244742,-2.2474099673684598,-128.7671059658468,0.06233697618666659,0.054039937612409744
67.534,0.4578999055437936,0.7783005633762193,-2.245541801802887,-128.66006796350783,0.06248730679414627,0.05321521063024411
67.567,0.4566264010784336,0.7767053571820626,-2.243755272069587,-128.5577073498151,0.06263297875328235,0.05241632826037998
67.6,0.45535249987751,0.7751038447150315,-2.24199633881046,-128.45692789762194,0.06277841492075992,0.0516796909625853
67.634,0.4540396450090732,0.7734472782828756,-2.2402131906073826,-128.35476103133925,0.06292800937074065,0.050919758015177535
67.667,0.45276501540175534,0.771833134280072,-2.2385096270415095,-128.25715402888247,0.063072960253814,0.05020956790791099
67.7,0.45149146772356274,0.77021473071727,-2.236806201600776,-128.15955494041324,0.06321766891487267,0.04941070630975639
67.734,0.45017870657549935,0.7685405930030593,-2.2350819791606873,-128.0607642716544,0.06336650713050714,0.0487569850472972
67.767,0.44890656500306947,0.7669125240977523,-2.2333958300657044,-127.96415504488208,0.06351071757731164,0.04784438137955067
67.8,0.4476360338642531,0.7652808940053684,-2.2316954106636815,-127.86672818974401,0.06365467949478062,0.04699132970617815
67.834,0.44634138112704047,0.7636119981987625,-2.2297065410815677,-127.75277435668694,0.06380274178337415,0.04474974682822454
67.867,0.44512280650375813,0.7620336252936994,-2.2271305468601357,-127.60518075974879,0.06394619280287592,0.03953003607965496
67.9,0.4439551513085697,0.7605116077775474,-2.223851320224695,-127.41729491347115,0.06408938910518511,0.032119371384830446
67.934,0.4427736180636836,0.758960255097374,-2.2202119497711874,-127.20877434640056,0.06423665614704235,0.026872426232542757
67.967,0.4416380595027302,0.7574583113039545,-2.2172061575289024,-127.03655513682446,0.06437932910671913,0.02249122318150603
68.0,0.44051529680078955,0.7559666542158519,-2.2158238105741512,-126.95735249049446,0.06452174127739708,0.020118199874507643
68.034,0.43937006345371427,0.7544460482645741,-2.2172115645541033,-127.0368649365482,0.06466819411516639,0.021611017789423873
68.067,0.4382759780347067,0.7530012484646221,-2.2202568016980013,-127.21134417251002,0.06481007073082096,0.0259960192831226
68.1,0.4371955756821636,0.7515840889309594,-2.2236014922816847,-127.40298082673223,0.06495168059846004,0.031383217317211894
68.134,0.43607517789856093,0.7501245596735707,-2.2268846692813664,-127.59109301220842,0.06509730062695056,0.03872222815726538
68.167,0.4349586107424646,0.7486788903596544,-2.22950969014679,-127.74149562893098,0.06523836295297737,0.04782283050141165
68.2,0.43379346376496897,0.7471768017248039,-2.231140942513619,-127.834959504871,0.06537915268164571,0.057928003151189365
68.234,0.4325237280712211,0.7455427948081135,-2.2313513008824315,-127.84701215158921,0.06552392163809774,0.06855936281732497
